startup_id;startup_name;startup_website;
12620;Cargo One GmbH;https://www.cargo.one/;
4739;Liquiditeam GmbH;https://www.liquidi.team/;
3;Craft Clarity GmbH;https://craft-clarity.com/;
884;Teamsports AI GmbH;http://teamsports.ai/;
12114;LemonOne GmbH;https://www.lemonone.com;
3103;Dearest GmbH;https://www.hellodearest.io/;
5307;GauVendi GmbH;https://gauvendi.com/;
12681;Lanes & Planes GmbH;https://www.lanes-planes.com/;
8929;CamperBoys GmbH;https://www.camperboys.de/;
3844;Unifai GmbH;https://www.fino-found.com/;
2100;StayRaus GmbH;https://stayraus.com/;
14107;TimeRide GmbH;https://timeride.de/;
280;Univents GmbH;https://univents.company/;
5495;Oxi Event GmbH;https://www.oxi-garten.de/;
13438;Viamonda GmbH;https://www.viamonda.de/;
3351;Meaningful Travel GmbH;https://www.volunteerworld.com/;
10487;buynomics GmbH;https://www.buynomics.com;
4483;Airsiders GmbH;https://airsiders.com/;
6638;FWC - FreewayCamper GmbH;https://freeway-camper.com/de/;
9694;Hunter & Companion GmbH;https://www.hunterco.de;
14567;SemiMod UG (haftungsbeschränkt);https://semimod.de/;
6017;Cleanhub GmbH;https://www.cleanhub.io/;
384;Circleback GmbH;https://www.circleback.works/;
3048;BIOVOX GmbH;https://www.biovox.systems/;
10846;LOTHAR MEDTEC GmbH;https://www.lothar-medtec.de/;
16917;BatteryCloud UG (haftungsbeschränkt);http://batterycloud.de/;
553;SmartDecon GmbH;https://www.smartdecon.de/;
7670;GreatestWines.com GmbH;https://greatestwines.com/;
10278;Acuago GmbH;https://www.acuago.com/;
13943;Rhyk Technologies GmbH;https://www.rhyk.com;
17279;Trusted Music UG (haftungsbeschränkt);https://trustedmusic.com;
1253;goodcarbon GmbH;;
1963;hugsandplugs GmbH;https://www.hugsandplugs.com/;
8356;Layer Software GmbH;http://golayer.io/;
4785;justairtech GmbH;http://justairtech.de/;
10639;claimsforce GmbH;https://www.claimsforce.com/;
1100;Moojo GmbH;https://moojo.io/;
3293;DBG Digitale betriebliche Gesundheitsvorsorge GmbH;http://health-ensure.de/;
12948;CyberDirekt GmbH;https://www.cyberdirekt.de/;
7916;AIR GmbH;https://air-gmbh.com;
13298;alphin GmbH;https://freachly.de/;
6167;Heyflow GmbH;https://heyflow.app/;
7123;Finealyze GmbH;https://finealyze.com/;
5074;oohlemon GmbH;https://oohlemon.com/;
14553;Leek & Ribs Games UG (haftungsbeschränkt);https://gamangames.net/;
11673;lorylist GmbH;https://lorylist.com/;
10325;Vimato GmbH;https://vimato.io/;
10191;INSONE GmbH;https://sonocom.insone.de/;
4379;Swaarm Tech GmbH;https://swaarm.com/;
8994;CI HUB GmbH;https://ci-hub.com/;
2549;fraud0 GmbH;https://fraud0.com/;
7350;Linkster GmbH;https://linkster.co/;
4607;cmmrcl.ly GmbH;https://www.cmmrcl.ly;
7239;SPREAD GmbH;https://www.spread.ai/;
1543;Fiesta GmbH;https://fiesta.club/;
13667;SoD ScreenOnDemand GmbH;https://screenondemand.de;
4604;Voycer Digital GmbH;https://voycer.com/;
13017;Interactive Performance Deutschland GmbH;https://interactiveperformance.de/;
1810;Aware Health GmbH;;
10638;BidX GmbH;https://www.bidx-tool.com;
12183;loopingo GmbH;https://loopingo.com/;
5946;Commercial Excellence GmbH;https://www.comx.io/;
717;Flash Labs GmbH;;
4140;Solarize Energy Solutions GmbH;https://www.solarize.de/;
8182;Youblicity GmbH;https://youblicity.com/;
6526;SCIENCIA GmbH;https://www.sciencia.de/;
3716;BODYCLOCK Technologies GmbH;https://bodyclock.health;
3826;Perla Health GmbH;https://mine-only.com/;
8026;Airless Fashion GmbH;https://www.webertights.com;
11832;mercavus GmbH;https://mercavus.com/;
13561;TonePedia GmbH;https://www.tonepedia.com/;
13571;KitchenAdvisor GmbH;https://www.kitchenadvisor.de/;
11144;Neurogold GmbH;https://neurogold.com;
4596;Adrop GmbH;https://adrop.co/;
3652;Woow Club GmbH;https://woowclub.com/;
6425;Animal Lovers Hamburg GmbH;https://www.peoplewhokaer.pet;
3869;THNG GmbH;https://www.thng.de/;
4185;fible GmbH;https://www.fible.de/;
15206;ImmunometriX UG (haftungsbeschränkt);https://immunometrix.de/;
8628;HIGENA Cleansing and Cosmetics GmbH;https://higena.de/;
10538;MetricsCosmetics GmbH;https://www.aveandedam.com/;
4731;truemorrow GmbH;http://truemorrow.de/;
6237;Green Home Living GmbH;https://klaeny.de/;
5416;Steamatic GmbH;https://steamatic.de/;
10459;bionero GmbH;https://www.bionero.de/;
7292;COBOWORX GmbH;http://www.coboworx.com/;
8847;Küchenheld GmbH;https://www.kuechenheld.de/;
12595;Nova Products GmbH;https://www.nova-products.com/;
4385;Flip GmbH;https://letsflip.de;
8296;Fahrengold GmbH;https://fahrengold.com/;
4453;Refurbio GmbH;https://foxxbee.de/;
4167;SQIN Technologies GmbH;https://www.sqin.app/;
12572;MONAVINCI GmbH;https://monavinci.com/;
2120;Female Health & Pleasure GmbH;https://www.myorg.sm/;
5782;TIF - The Impact Farm GmbH;https://theimpact.farm/;
12384;Rosental Organics GmbH;https://rosental.de/;
1825;SWAN Beauty Tech GmbH;https://www.swanmirror.com/;
769;Datamin GmbH;;
787;Mimotype Technologies GmbH;;
4172;mk2 Biotechnologies GmbH;https://www.mk2.bio/;
5303;QUIN Technologies GmbH;https://www.getquin.com/;
5942;SOIL Skincare GmbH;https://soil-skincare.com/;
12038;Interior Demand I/O GmbH;https://www.pickawood.com/;
12920;northh medical GmbH;http://northh.de/;
11030;Spyra GmbH;https://de.spyra.com/;
7773;Bosque GmbH;https://bosqueplants.com/;
8696;Sentryc GmbH;https://www.sentryc.com/;
475;ANTICIPATE GmbH;https://anticipate.ml/;
11298;wertfaktor Immobilien GmbH;https://www.wertfaktor.de/;
1947;Neural Search Labs GmbH;https://neural-search.ai/;
7743;cloudstock GmbH;https://cloudstock.io/;
3624;Pick & Pack 24 GmbH;http://pickundpack24.de/;
7468;Better by Less GmbH;https://www.better-by-less.com/;
4299;FARMCYCLE GmbH;https://www.farmcycle.de;
3168;ONIC GmbH;https://onic.net/;
7464;SCARAB Business Intelligence GmbH;https://www.scarab-bi.de;
7960;Tucan.ai GmbH;https://rectag.eu/;
8113;hyrd GmbH;https://hyrd.de/;
8140;wayvs GmbH;https://www.wayvs.app/;
4203;one.five GmbH;https://one-five.com/;
12748;Inferno Ragazzi Lifestyle GmbH;https://www.infernoragazzi.com/;
8040;UniverCell Holding GmbH;https://univercell.de;
7334;My Good Beauty GmbH;http://www.mygoodbeauty.com/;
13757;inveox GmbH;https://inveox.com/;
11205;Papas Shorts GmbH;https://papasshorts.de/;
13368;MeinAlarm24 GmbH;https://www.meinalarm24.de/;
7204;Keep Cool Icetrade München GmbH;;
5216;EUMEPRO GmbH;https://www.eumepro.de/;
3185;RS Recommerce Technologies GmbH;http://reverse.supply/;
5388;35up GmbH;https://35up.com/de/home;
8480;GLUCE GmbH;https://www.gluce.com/;
8453;Loyalty Prime GmbH;https://www.loyaltyprime.com/;
1245;ORILABO Project GmbH;;
7819;yamuntu GmbH;https://yamuntu.com/;
8592;Amira Media GmbH;https://www.amira-media.de/;
8614;Gamers Academy GmbH;https://gamers-academy.com/startnow/;
8773;CHARLES GmbH;https://www.hello-charles.com/;
2186;Amazing Brands Group GmbH;https://de.amazingbrands.group/;
13709;Intersellers GmbH;https://www.intersellers.com/;
8833;cirplus GmbH;https://www.cirplus.io/;
7267;Footprint Technologies GmbH;https://footprinttech.de;
11690;Lynden GmbH;https://www.lynden.de/;
4523;AVENYR GmbH;https://www.avenyr.de/;
6635;Datos-Intelligence GmbH;https://www.y42.com/;
13778;Vantik GmbH;https://vantik.com;
11689;LykonDX GmbH;https://www.lykon.de/;
2586;OUR GREENERY GmbH;https://ourgreenery.com/;
5066;Neo Commerce GmbH;https://neocom.ai/;
10128;BRAINSTOXX GmbH;https://www.wallstoxx.com/;
8951;PAXLY GmbH;https://www.paxly.eu/;
9350;SMAHO GmbH;http://smaho.com/;
5524;Fobe.me GmbH;https://fobe.me/;
2459;baybies GmbH;https://www.baybies.de/;
12097;XK Rocket GmbH;https://vollgoas.de;
3269;Menta Health GmbH;https://www.menta.studio/;
4642;DECHEA GmbH;https://www.dechea.com/;
9322;MetisMotion GmbH;http://metismotion.com/;
9021;skillgainer GmbH;https://skillgainer.de/;
5173;HyPro-Innovations GmbH;http://hypro-innovations.de/;
1101;myCor GmbH;;
3726;Priceloop GmbH;https://priceloop.ai/;
5584;MeinLieblingsposter GmbH;https://www.meinbabyposter.de/;
3312;ShoeFitter GmbH;https://shoefitter.io;
9478;Asvin GmbH;https://www.asvin.io/;
11565;Winterscheidt GmbH & Co. KG;https://www.ankerpunktshop.de;
5880;The Plant Box GmbH;https://theplantbox.de;
11913;CheckForPet GmbH;https://www.checkforpet.de;
1378;JMC Footwear GmbH;;
16436;SliderStraw UG (haftungsbeschränkt);https://sliderstraw.com/de/;
9815;Risk Prevent Software GmbH;https://risk42.com/;
7442;Woodstox GmbH;https://woodstox.de/;
13155;MediCann Handels GmbH;https://medicannhandelsgmbh.de/;
5479;Dermagreen GmbH;http://dermagreen.de/;
10312;Chefslist GmbH;https://www.chefslist.de/;
10534;Edutapps GmbH;https://www.maphi.app/;
10569;Partum GmbH;https://www.construyo.de/;
15477;Regiobuy UG (haftungsbeschränkt);http://regiobuy.online/;
7724;edyoucated GmbH;https://edyoucated.org/;
1058;eGora GmbH;https://www.egora.online/;
10909;Trailerdata GmbH;https://trailerdata.de/;
7744;CREED Sleep Systems GmbH;https://doublespringbox.de/;
8867;Brainchildren GmbH;https://brainchildren.de/;
11437;Spreaducation GmbH;https://www.spreaducation.de/;
1242;Milkly GmbH;https://milkly.de/;
1281;eCash+ GmbH;http://ecashplus.de/;
9451;Sanna Lindström GmbH;https://sannalindstroem.de;
8050;Needles&Skin Aesthetic Care GmbH;https://www.needlesandskin.com/;
4221;VetVise GmbH;http://www.vetvise.com/;
11877;BIOMES NGS GmbH;https://biomes.world/;
4807;Saiga GmbH;https://www.saiga.co;
3725;PHARALL GmbH;https://www.pharall.de/;
15291;Quantum Technologies UG (haftungsbeschränkt);https://quantumtechnologies.de;
12464;Epimune GmbH;https://www.epimune-dx.com/;
2926;cleverly edu GmbH;https://cleverly.de/;
4225;Bonnie & Spike GmbH;http://bonnie-spike.de/;
13094;Evy Solutions GmbH;https://www.evy-solutions.de/;
7108;Culcha GmbH;https://culcha.com/;
1997;Atheneum Partners Holding GmbH;https://www.atheneum.ai/;
14392;COUP Technologies UG (haftungsbeschränkt);https://www.coup.app/;
7715;Policy-Insider.AI GmbH;http://policy-insider.ai/;
5848;TCC GmbH;;
6788;XaaSfarm GmbH;https://www.xaas.farm/;
7941;immune GmbH;https://immu.ne/;
11709;Pielers GmbH;https://www.pielers.de;
13603;promejo GmbH;https://www.promejo.de;
530;Qdrant Solutions GmbH;https://qdrant.tech/;
8521;Deep Safety GmbH;https://deepsafety.ai/;
8673;STABL Energy GmbH;https://m-bee.net/;
8595;ForestGum GmbH;http://forestgum.de/;
8677;fashiontale GmbH;https://www.fashiontale.de/;
8858;Peregrine Technologies GmbH;https://peregrine.ai/;
8856;Inga GmbH;https://www.inga.one/;
9018;Lambus GmbH;https://www.lambus.io/;
4503;LUVIS AI GmbH;https://luvis.ai/;
11664;REXCAR GmbH;https://www.rexcar.com/;
7626;Condo Group GmbH;http://www.condogroup.de/;
9354;Blustoxx GmbH;https://blustoxx.com/;
4380;Weloka Service GmbH;https://www.weloka.de/;
9434;Advanced Microfluidic Systems GmbH;https://admisys-gmbh.com;
3847;Coyooco GmbH;https://www.coyooco.de/;
9911;Abihome GmbH;https://www.abihome.de/;
10133;Smartricity GmbH;https://smartricity.de;
735;SESSIONS.link GmbH;https://sessions.link/;
10355;PlastFormance GmbH;https://www.plastformance.com/;
10415;Food Lounge GmbH;;
10719;BenFit-Nutrition GmbH;https://getbenfit.com/;
10814;Smokeless.world GmbH;https://smokeless.world/;
8445;medocs GmbH Medical Data & Software Services;https://www.medocs.org/;
11056;oculid GmbH;https://www.oculid.com/;
4772;Tacto Technology GmbH;https://tacto.ai;
3559;Elara Digital GmbH;https://www.getelara.de/;
11669;CHARGE-V GmbH;http://www.charge-v.com;
11982;Afilio - Gesellschaft für Vorsorge mbH;https://www.afilio.de/;
1698;Stage.cloud GmbH;;
12124;HQS Quantum Simulations GmbH;https://quantumsimulations.de/;
12171;MOIO GmbH;https://moio.care/;
12349;Peaq Technology GmbH;https://www.peaq.io/;
12847;Yard GmbH;https://yard.ag/;
6960;CapTec Analytics GmbH;https://lendary.net;
13876;AssistMe GmbH;https://www.assistme.io/;
13151;YFood Labs GmbH;https://www.yfood.eu/;
3130;GOLFLEADS GmbH;https://golfleads.de/;
8149;Feelbelt GmbH;https://www.feelbelt.de;
1921;Dine In Taste GmbH;https://getvoila.com/;
13911;Nexxt.One Alpha GmbH;https://crowdheroes.de;
14509;HllVE UG (haftungsbeschränkt);https://www.hiive.eu/;
2768;VIL GmbH;https://www.vil.schule/;
4844;nirgend GmbH;https://nirgend.media/;
3949;Apricot Health GmbH;https://www.apricot-hilft.de/;
3508;Sysmagine GmbH;https://sysmagine.com/;
5023;RiskMiner GmbH;https://www.riskminer.io/;
2110;NaPaGen GmbH;http://napagen.de/;
4907;GP 9000 GmbH;;
7110;felmo GmbH;https://felmo.de/;
9342;SafeNow GmbH;https://safenow.de/;
9889;Hawk AI GmbH;https://www.hawkai.tech/;
10013;UNBIND GmbH;https://www.unbind.io/;
10076;JOBODO GmbH;https://jobodo.de/;
10147;Planery Digital GmbH;https://planery.net;
5064;Bluu GmbH;http://bluu.bio/;
10313;DaThera Consumer Health GmbH;https://good-n8.de/;
5517;Alaiko GmbH;https://www.alaiko.com;
5095;Lohnmühle GmbH;https://lohnmuehle.de/;
15719;pitch !t UG (haftungsbeschränkt);https://pitch-it.org/;
10399;Lano Software GmbH;https://www.lano.io;
5984;Modiblast Pharma GmbH;https://www.modiblast.com;
7297;Einfach zum Angebot GmbH;https://einfach-zum-angebot.de/;
13308;Climedo Health GmbH;https://climedo.de/;
13439;Weeve GmbH;https://www.weeve.network/;
1941;doinstruct Software GmbH;https://www.doinstruct.com/;
10672;The Meditation Company GmbH;https://meditopia.com/de/;
11351;Popcore GmbH;http://popcore.com/;
11383;Zahnarzt-Helden GmbH;https://zahnarzt-helden.de/;
10484;Suburban Seafood Nebelschütz GmbH;https://suburban-seafood.com/;
6954;GetMomo Financial GmbH;https://www.simplo.app/;
5821;Enari GmbH;https://www.enari.de/;
5923;NATIX GmbH;https://natix.io/;
2445;Kyon Energy GmbH;https://kyon-energy.de/;
7754;aidhere GmbH;http://www.aidhere.de/;
13551;SIRPLUS GmbH;https://sirplus.de/;
8993;Alcemy GmbH;https://alcemy.tech/;
8443;Energy Robotics GmbH;http://energy-robotics.com/;
3961;ActiTrexx GmbH;http://actitrexx.de/;
8052;sewts GmbH;https://www.sewts.de/;
6568;Emerging Insights GmbH;https://emerging-insights.de/;
6677;rubarb GmbH;https://www.rubarb.app/;
16578;Unlock Nature UG (haftungsbeschränkt);https://activatedme.de;
7547;TensorParc GmbH;https://www.tensorparc.com/;
16678;Gaia Sustainable Concept UG (haftungsbeschränkt);https://www.gaiastore.de/;
6801;paiqo GmbH;https://paiqo.com/;
6858;SEA ME GmbH;https://sea-me.com/;
8794;foodcircle GmbH;https://www.foodcircle.com/;
8558;TecIntelli GmbH;https://www.tecintelli.de/;
8781;Sizolution GmbH;http://www.sizolution.com/;
8650;1Home Solutions GmbH;https://www.1home.io;
1552;LOCATA Analytics GmbH;https://locata.eu/;
991;Anyskill Technologies GmbH;https://aveo.one/;
11176;Claim Solutions GmbH;https://iubel.de/;
1042;VAYS GmbH;https://vays.io/;
1044;Bimyo GmbH;http://bimyo.de/;
8612;Avareto GmbH;https://www.verbands-app.com/;
7814;DELABO.GROUP Beteiligungs GmbH;https://www.delabo.com/;
10799;Navitect Bio GmbH;;
7294;DeepUp GmbH;https://deepup.de/;
