startup_id;startup_name;startup_website;
7358;Climate Labs GmbH;https://klima.com/;
5620;digiblue GmbH;https://www.digiblue.de/;
9317;StartMark GmbH;https://www.startmark.de/;
7356;BlockRocket GmbH;https://www.blockrocket.io/;
3917;Catena GmbH;https://www.catena.software/;
13422;CAPTIQ GmbH;https://captiq.com/;
11116;MindPeak GmbH;https://www.mindpeak.ai/;
7488;elexon GmbH;https://www.elexon-charging.com/;
1265;HOMB GmbH;https://www.homb.de/;
11761;philandro Holding GmbH;https://philandro.com/;
8772;AutLay - Automatisches Layout GmbH;https://www.autlay.com;
12012;BELLISSY Deutschland GmbH;https://www.bellissy.de/;
11115;GOLFCLIX GmbH;https://www.golfclix.de;
11376;Pakama Athletics GmbH;https://pakama-athletics.com;
8964;CI Cloud Item GmbH;https://clouditem.co/;
9081;OKAPI:Orbits GmbH;https://okapiorbits.space/;
9153;Veomo Mobility GmbH;https://www.mobily.me/;
9803;SPARETECH GmbH;https://www.sparetech.io/;
10028;retorio GmbH;https://www.retorio.com/;
10260;MXC Foundation gGmbH;https://www.mxc.org/;
5841;DiGA Factory GmbH;https://digafactory.de/;
10765;Degura GmbH;https://www.degura.de/;
10812;Bella & Bona GmbH;https://bellabona.com/;
10925;jbriels GmbH;https://www.jbriels.com;
7144;Mister Cannabis GmbH;https://mistercannabis.de;
8214;Cuore Technology Hamburg GmbH;;
13013;EINHUNDERT Energie GmbH;https://einhundert-energie.de/;
1563;Crowd Technologies GmbH;https://www.crowd.dev/;
1142;APOYNT Software GmbH;;
11659;buchhalter.pro GmbH;https://buchhalter.pro;
10441;Schüttflix GmbH;https://www.schuettflix.de/;
6142;HTC Heritage Type GmbH;https://www.heritagetype.com/;
12247;Couch Gourmet GmbH;https://couch-gourmet.com;
3794;Weflow GmbH;http://www.supercam.io/;
12404;Iconic Holding GmbH;https://iconicholding.com/;
3881;fyrfeed GmbH;https://winstate.io/;
9413;Wellster Healthtech Group GmbH;https://www.wellsterhealth.com/;
4047;Threedy GmbH;https://www.threedy.io/;
11876;BeyondBuild GmbH;https://beyondbuild.com/;
12933;Audry GmbH;https://www.audry.io/;
4403;URGROW GmbH;https://urgrow.de/;
1900;Mistho GmbH;https://www.mistho.io/;
3025;AUTOVIO GmbH;http://autovio.de/;
13196;welearn GmbH;https://www.wehorse.com/;
2213;Creatify GmbH;;
2317;MAYD Group GmbH;https://www.getmayd.com/;
4789;Sleep Tech GmbH;https://www.sleeptec.de/;
4826;Alle Leben GmbH;http://alle-leben.de/;
4857;pandapass GmbH;http://pandapass.de/;
5057;voize GmbH;https://voize.de/;
12937;Legal Hero GmbH;https://legalhero.de;
5698;FarmTiger GmbH;https://www.farm-tiger.de/;
5824;iMRail Technology GmbH;;
6820;SiSlify GmbH;https://www.sislify.de;
6850;Cognilize GmbH;https://www.cognilize.com/;
7046;Frequenz Energy-as-a-Service GmbH;https://frequenz.com/;
13560;Superseven GmbH;https://www.superseven.eu/;
7609;Circunomics GmbH;https://www.circunomics.com/;
7440;Resilience Digital Solutions GmbH;https://www.resilo.de/;
3447;Infra Equity GmbH;https://www.infra-equity.de/;
7804;iATROS GmbH;https://www.i-atros.com/;
9625;ZYP.ONE GmbH;https://www.zyp.one/;
7892;smirror GmbH;https://smirror.io/;
13585;Plantura GmbH;https://www.plantura.garden/;
4903;CapCo Bio GmbH;http://capcobio.com/;
8326;Arcware GmbH;https://www.arcware.com/;
8678;Fireschutz GmbH;https://brandschutz-zentrale.de/;
8764;apheris AI GmbH;https://www.apheris.com/;
10537;Knister GmbH;https://knister-grill.com/;
2705;sento GmbH;https://sento.io/;
16327;FUSE Dating UG (haftungsbeschränkt);http://www.fuse.dating/;
8905;DESERTFOODS International GmbH;https://www.desertfoods-international.com/;
12784;Uniq Coaching GmbH;https://thenextwe.com/de/;
9276;SMAVOO GmbH;https://www.smavoo.de/;
5012;Wonder Technologies GmbH;https://www.wonder.me/;
9414;W+F Engineering GmbH;https://camping-butler.de/;
9554;DigitalTwin Technology GmbH;https://www.tunnelware.io/;
7607;Uncap GmbH;https://www.unconventional.capital;
10179;ENLYZE GmbH;https://enlyze.com/;
5043;CROWDBUILDING Technology GmbH;https://crowdbuilding.technology;
5549;TLG Health GmbH;https://www.tlg-health.com/;
10971;datalytix.io GmbH;https://www.datalytix.io/;
4092;bel.guard GmbH;;
3256;VoiceLine GmbH;https://www.getvoiceline.com/;
12526;Perfood GmbH;https://www.perfood.de/;
12803;bee smart city GmbH;https://www.beesmart.city/;
12899;Brighter AI Technologies GmbH;https://brighter.ai/;
12978;troy GmbH;https://www.troy-bleiben.de/;
13026;CCEX Cloud Commodities Exchange GmbH;https://ccexgroup.com;
11018;Samdock GmbH;https://daypaio.com/;
11134;mediaire GmbH;https://mediaire.de/;
13179;AVA Lifescience GmbH;http://www.ava-lifescience.com/;
13170;smallstack GmbH;https://smallstack.com;
13567;Central BioHub GmbH;https://www.centralbiohub.com/;
10748;Humanitec GmbH;https://humanitec.com/;
2184;Panazee GmbH;;
6645;Skyland Wealth GmbH;https://skylandwealth.com/;
13495;JET CEUTICALS GmbH;https://www.jet-ceuticals.de/;
8409;SUSHI Mobility GmbH;https://sushi-bikes.com/;
13682;Innovailably GmbH;https://company.whyapply.de/;
13792;stilform GmbH;https://stilform.com/;
10108;Sharpist GmbH;https://www.sharpist.com;
12786;VisionHealth GmbH;https://visionhealth.gmbh/;
13601;Leonyte Biosystems GmbH;https://www.leonyte.com/;
2196;Perfect-iD GmbH;https://www.perfect-id.com/;
2578;Atlas Metrics GmbH;https://www.atlasmetrics.io/;
9687;d:AI:mond GmbH;http://daimond.ai/;
4734;HappyGlam GmbH;https://www.happyglam.de;
13122;1nce GmbH;https://1nce.com;
5634;Gebrüder Schlürf GmbH;https://sahnehirsch.de/;
80;Printoptix GmbH;https://www.printoptics.de/;
11082;just green GmbH;https://www.ma-tea.de/;
6122;COLOR JACK GmbH;http://www.color-jack.com/;
6827;Maniko Nails GmbH;https://www.maniko-nails.de/;
13527;AMN Data Solutions GmbH;https://www.getcaya.com/;
6944;NXT Pharma GmbH;https://nxt-pharma.com/;
8538;eevie GmbH;https://www.eevie.io/;
13127;Matchday Nutrition GmbH;https://so-schmeckt-erfolg.de/;
9585;prepmymeal GmbH;https://www.prepmymeal.de;
6663;TrueSkin GmbH;https://true-skin.de/;
6692;Evernest GmbH;https://www.evernest.com/;
2361;Countercheck GmbH;https://www.countercheck.org/;
12208;findervest GmbH;https://findervest.com/;
10182;Jambl GmbH;https://www.jambl.app/;
3863;Neotes GmbH;https://neotes.care;
12567;Avoid Murphy Products GmbH;https://avoidmurphy.com/;
12836;EcoG GmbH;https://ecog.io/;
4397;ROB'E GmbH;https://rob-e.org/;
2225;Human First GmbH;https://remi.so/;
11853;shape me GmbH;https://shapeme.com/;
11343;anytips GmbH;https://www.circl.link/;
6133;TUTAKA GmbH;https://tutaka.com/;
8344;Phantasma Labs GmbH;https://phantasma.global/;
6713;innus GmbH;https://innus.de/;
13965;Workpath GmbH;https://www.workpath.com/;
5691;Companyon Analytics GmbH;http://www.companyon.de/;
3034;B66 Therapeutics GmbH;;
10335;CanaProd Pharma GmbH;;
9941;gitti GmbH;https://www.gittibeauty.de/;
10372;Foodly GmbH;https://www.getfoodly.com/;
10732;camperliebe GmbH;;
11341;mentalis GmbH;https://www.mentalis-health.com;
15334;ABC Docs UG (haftungsbeschränkt);https://abcdoc.ai/;
10200;Castle Tech GmbH;https://caronsale.de/;
17095;Pariot UG (haftungsbeschränkt);https://www.pariot.de;
3604;onetask.ai GmbH;https://www.onetask.ai/;
4269;CdC3 GmbH;https://www.mercanis.com/;
5743;EqualTo GmbH;https://www.equalto.com/;
3705;Webmotion.cloud GmbH;https://www.webmotion.cloud/;
12060;PlanBlue GmbH;https://www.planblue.com/;
7182;Lineupexplorers GmbH;https://www.luex.com/;
3551;Smart Flow Irritech Solutions GmbH;https://www.smartflowsolutions.de/;
9602;intertempi GmbH;https://www.intertempi.com/;
8793;Aitme GmbH;https://aitme.com/;
14544;Tapline UG (haftungsbeschränkt);https://tapline.io/;
16377;Empirio UG (haftungsbeschränkt);https://www.empirio.de/;
8184;Finoa GmbH;https://finoa.io/;
1851;Climatiq Technologies GmbH;https://climatiq.io/;
6813;FERNRIDE GmbH;https://www.fernride.com/;
16380;UNLCKED UG (haftungsbeschränkt);https://www.unlcked.com/;
1076;Fysor GmbH;http://fysor.de/;
16842;Men.Care UG (haftungsbeschränkt);https://men.care;
11448;Lintum GmbH;https://www.lintum.com/;
13904;Kenjo GmbH;https://www.kenjo.io/;
3187;aiConomix GmbH;https://aiconomix.com/;
6693;LocatYa GmbH;https://locatya.com/;
7419;Findigi GmbH;;
10124;VCHFY GmbH;https://www.vchfy.com/;
9291;Chattyco GmbH;http://chattyco.com/;
6079;Creatext GmbH;https://creatext.ai/;
13676;playSports GmbH;https://playsports.world/;
12956;Nuventura GmbH;https://www.nuventura.com/;
5667;Yaliyomo GmbH;https://yaliyomo.net/;
11153;fintechOne mobility GmbH;https://flowcar.eu/;
5202;paretos GmbH;https://prosim.tech/;
11468;Cliniserve GmbH;https://www.cliniserve.de/;
10239;Myndseed GmbH;http://www.watchbooks.de/;
12332;Trust Fractal GmbH;https://www.trustfractal.com/;
12530;IRUBIS GmbH;https://irubis.com;
5461;10er Karte GmbH;https://10erkarte.de/;
13123;Allisa Software GmbH;https://allisa.software;
13162;Go Crush GmbH;https://www.meet5.de/;
2494;Clay Health GmbH;https://join-clay.com/;
2769;Vourus GmbH;https://www.vourus.de/;
12299;itsmydata GmbH;https://itsmydata.de/;
14285;Scoby UG (haftungsbeschränkt);;
14526;Algenfels UG (haftungsbeschränkt);https://algenfels.de/;
2408;Simpmatch GmbH;https://driverhero.de/;
16934;Travelsation UG (haftungsbeschränkt);https://www.joinmytrip.de/;
15011;kompensio UG (haftungsbeschränkt);https://www.kompensio.com/;
3299;Rysk GmbH;https://rysk.io/;
138;Proton Camera Innovations GmbH;;
3830;Breaklounge GmbH;https://breaklounge.de/;
5470;Rhenlic GmbH;;
7720;MM Platforms GmbH;https://www.mineralminds.de/;
2251;smartbax GmbH;http://smartbax.de/;
4741;WorkMotion Software GmbH;https://www.workmotion.com/;
2869;includo GmbH;http://includo.net/;
9365;sensry GmbH;http://sensry.net/;
17161;SONAL Technologies UG (haftungsbeschränkt);;
1720;FintechX GmbH;https://fintechx.eu;
2410;Yababa GmbH;https://www.yababa.com/;
12915;StopApp GmbH;http://www.stopapp.de;
13195;Valuedesk GmbH;https://www.valuedesk.de/;
6441;Nia Health GmbH;https://www.nia-health.de/;
8093;DEA Digital Education Academy GmbH;https://www.sachkundegurus.de/;
5317;infinnity financial technologies GmbH;https://de.getpliant.com/;
8640;LOEWI GmbH;https://loewi.com;
8219;retraced GmbH;https://retraced.co/;
188;Triviar Education GmbH;https://triviar.de/;
8233;Heritas GmbH;https://www.erblotse.de/;
11238;elo Games GmbH;https://www.elo-games.com/;
3711;SYNCED GmbH;;
4817;hitcap esports GmbH;https://hitcap.gg/;
5803;byways GmbH;http://byways.io/;
2664;The Dude Food Company GmbH;https://dogs-tiger.de/;
15589;CP Pharma Innovation UG (haftungsbeschränkt);https://www.cbdinol.com/;
11033;AHEAD Systems GmbH;https://ahead-academy.de;
8122;Beducated GmbH;https://beducated.com/;
13432;license.rocks GmbH;https://license.rocks/;
281;021 Software GmbH;https://www.gethorizon.net/;
284;holy shocolate GmbH;https://holyshocolate.com/;
13479;elfolion GmbH;http://www.elfolion.de;
13791;reCup GmbH;https://recup.de;
5999;Wunderproducts GmbH;https://www.robs-originals.com;
1617;TCG-Vault GmbH;https://tcg-vault.de/;
6696;UVENTIONS GmbH;https://uventions.com/;
12719;Laserhub GmbH;https://laserhub.com/;
6969;FILICS GmbH;https://www.filics.eu/;
536;ZERO defects GmbH;https://zerodefects.com/;
7426;PSS - Pharma Service Systeme GmbH;https://pharma-service-systeme.de/;
633;wyz GmbH;https://wyz-shop.com/;
4754;aHead Solutions GmbH;https://ahead-app.com/;
10786;Windcloud 4.0 GmbH;https://www.windcloud.de;
7493;ParkDepot GmbH;https://www.park-depot.de;
6446;Fastic GmbH;https://www.fastic.com/;
8183;Ebenbuild GmbH;https://www.ebenbuild.com;
7886;VF Nutrition GmbH;http://www.vlyfoods.com/;
8922;Softr Platforms GmbH;https://softr.io/;
9262;Kamedi GmbH;https://heatit.de/;
9319;CloudRail GmbH;https://cloudrail.com/;
9371;FlowFox GmbH;https://www.flowfox.de/;
10173;remberg GmbH;https://www.remberg.io/;
9923;wirfliegendrohne.de GmbH;https://www.wirfliegendrohne.de/;
10134;Tubedo GmbH;https://www.tubedo.de/;
11240;Healthmetrix GmbH;https://www.healthmetrix.com/;
8228;eze.network GmbH;https://eze.network;
12898;AskBy GmbH;www.askby.ai;
8649;Zavvy GmbH;https://www.thelifecompany.com/;
6729;XT Xia Tea GmbH;https://www.xiatea.de/;
4425;Starpost 030 GmbH;;
1231;Payrails GmbH;http://payrails.com/;
6775;Nimo GmbH;https://www.discoeat.de/;
8033;Lulo Capital GmbH;https://steuerberater.com/;
11011;MEEVO Healthcare GmbH;https://www.meevo.de/;
8712;Beyto GmbH;https://www.beyto.com/;
5632;Blaue Helden GmbH;https://blauehelden.de/;
6180;AngelDesk GmbH;https://angeldesk.io/;
12833;Colorimetrix GmbH;https://www.colorimetrix.com/index.html;
11878;getbaff GmbH;https://baff.app/;
2628;KitchX GmbH;https://www.kitchx.de/;
14106;SLL Automotive Group GmbH;https://2trde.com/;
13878;completeorganics GmbH;https://www.completeorganics.de/;
5555;compa Construction Solutions GmbH;https://compa.co/;
12596;Qualifyze GmbH;https://www.qualifyze.com/;
4732;codevance software development GmbH;https://www.codevance.de/;
10601;Borg Collective GmbH;https://hive.one;
10219;Edumode Software GmbH;https://smart-learn.app/;
10768;salted GmbH;https://www.saltedbeauty.com/;
12989;Mozzaik GmbH;https://www.mozzaik.shop;
12050;Sunshine Smile GmbH;https://plusdental.de/;
10996;aifora GmbH;https://aifora.com/;
12271;Upvest GmbH;https://upvest.co/;
13520;ArrowTec GmbH;https://www.arrowtec.de/;
9442;Realtime Technologies GmbH;https://kayzen.io/;
7671;Hope Applications GmbH;https://hope-app.net/;
3315;baumento GmbH;http://www.baumento.de/;
2404;ostermeier H2ydrogen Solutions GmbH;https://ohs.energy/;
2006;natuamo GmbH;http://natuamo.com/;
1895;Upmin Holding GmbH;https://www.upmin.de/;
10777;Hyconnect GmbH;https://www.hyconnect.de/;
10791;besser zuhause GmbH;https://besserzuhause.com;
6558;everdrop GmbH;https://www.everdrop.de/;
16323;heydrate UG (haftungsbeschränkt);https://heydrate.com/;
6910;LegalTegrity GmbH;https://legaltegrity.com;
13040;StoryBox GmbH;https://storybox.cloud/;
4650;Twinwin GmbH;https://twinwin.org/;
1203;Anthrobotics GmbH;https://anthrobotics.de/;
7593;Ababax Health GmbH;http://www.ababax.de/;
7331;GetSteps GmbH;https://www.get-steps.com/;
13940;DESLAB GmbH;http://deslab.eu;
6998;Co-Tasker GmbH;https://www.co-tasker.com/;
9816;Vay Technology GmbH;https://vay.io/;
8392;TiRo CheckEnergy GmbH;https://selfmade-energy.com/;
15134;Specter Smith UG (haftungsbeschränkt);http://spectersmith.com/;
5465;KELO Robotics GmbH;https://www.kelo-robotics.com/;
12645;rapitag GmbH;https://rapitag.com;
9424;estateOS GmbH;http://frere.de/;
17187;One Coworking UG (haftungsbeschränkt);https://onecoworking.com/;
13870;Othoz GmbH;https://othoz.com/;
4335;350PPM Biotech GmbH;;
3191;FrontNow GmbH;https://frontnow.com/;
3380;BeYourHero GmbH;https://www.klazmo.de/;
2490;UMH Systems GmbH;https://www.united-manufacturing-hub.com/;
14101;BringLiesel GmbH;https://www.bringliesel.de;
534;Tilo Tech GmbH;https://tilotech.io/;